serious_dlqin2yrs,revolving_utilization_of_unsecured_lines,age,number_of_time30-59_days_past_due_not_worse,debt_ratio,monthly_income,number_of_open_credit_lines_and_loans,number_of_times90_days_late,number_real_estate_loans_or_lines,number_of_time60-89_days_past_due_not_worse,number_of_dependents,monthly_income_imputed
0,0.901408451,27,0,0.15104397999999999,2250.0,5,0,0,0,0.0,2750.0
0,0.58069462000000005,39,1,0.78519692200000002,4417.0,8,0,2,0,0.0,5533.0
0,0.99999990000000005,65,1,0.061422414000000002,5567.0,1,0,0,0,0.0,6018.0
0,0.037273951999999999,63,0,0.95348837200000003,1805.0,8,0,1,0,0.0,7600.0
0,0.85323973500000005,62,0,0.48771563000000001,1912.0,4,0,0,0,0.0,10000.0
0,0.0067327630000000001,76,0,613.0,0.0,7,0,1,0,0.0,0.0
0,0.11327535,54,0,695.0,0.0,5,0,1,0,1.0,0.0
0,0.92427171500000005,45,4,0.44176060099999997,3725.0,7,2,0,0,2.0,4300.0
0,0.84571925199999998,50,0,0.32333833100000003,2000.0,6,0,0,0,1.0,16000.0
0,0.124366408,53,0,2196.0,0.0,11,0,3,0,4.0,0.0
0,0.76001655099999998,48,2,0.91754358400000002,6366.0,10,0,1,0,1.0,7750.0
1,1.0085156,59,1,2.2197373090000001,5633.0,23,0,4,0,0.0,2515.0
0,0.0,68,0,0.63467492299999995,1614.0,9,0,1,0,1.0,8000.0
0,0.018856543999999999,35,1,0.234095738,8000.0,11,0,0,0,0.0,1800.0
0,0.55144066200000008,44,0,0.418147936,6975.0,14,0,2,0,1.0,4500.0
0,0.067697309999999997,75,0,0.082053742999999998,2083.0,11,0,0,0,0.0,10500.0
0,0.98750195300000021,52,0,3844.0,0.0,12,0,2,0,0.0,0.0
0,0.71445693900000007,49,2,1.6021531099999999,4179.0,15,0,3,0,3.0,2203.0
0,0.0,67,0,0.031403337000000003,2037.0,4,0,0,0,1.0,3500.0
0,0.99413346400000002,53,1,0.53749837,7666.0,10,0,1,0,0.0,4500.0
0,0.0029832610000000001,80,0,0.00012836999999999999,7789.0,2,0,0,0,0.0,7485.0
1,0.40998528200000001,69,1,0.27998082299999999,14600.0,15,0,2,0,0.0,4800.0
0,0.047197639999999999,74,0,0.37567160999999999,9305.0,8,0,5,0,8.0,2100.0
0,0.20277456199999999,59,0,6994.0,1.0,23,0,3,0,2.0,1.0
0,0.087406258000000001,32,0,0.28897772700000002,1750.0,8,0,0,0,2.0,5920.0
0,0.04569372,49,0,0.30017495599999999,4000.0,14,0,1,0,1.0,10916.0
0,0.022780051000000003,53,0,0.32306769299999999,10000.0,14,0,2,0,1.0,2900.0
0,0.095146709999999995,30,0,0.26280479899999998,7750.0,9,0,1,0,0.0,3365.0
0,0.170165967,42,0,0.0050844009999999997,4916.0,2,0,0,0,0.0,2750.0
0,0.099145861000000002,72,0,2430.0,0.0,23,0,2,0,1.0,0.0
0,0.161644287,52,0,0.13443319199999998,6121.0,8,0,0,0,0.0,6250.0
0,0.68570023499999999,44,0,0.37292541499999998,5000.0,10,0,2,0,0.0,11600.0
0,0.0017864970000000004,87,0,0.010723860999999999,1864.0,10,0,0,0,1.0,5000.0
0,0.0,65,0,7.0,500.0,2,0,0,0,0.0,500.0
0,0.113400284,31,0,0.25491372800000001,6664.0,9,0,2,0,0.0,7667.0
0,0.08135378900000001,59,0,0.028554342999999999,60200.0,13,0,1,0,1.0,2840.0
0,0.013095710999999999,55,0,0.36303913199999999,3500.0,10,0,2,0,0.0,4800.0
0,0.0,72,0,133.0,1.0,8,0,1,0,0.0,1.0
0,0.171691856,44,1,0.252374763,10000.0,7,0,2,0,2.0,7500.0
0,0.23823566400000001,70,0,1252.0,0.0,11,0,1,0,0.0,0.0
0,0.0064890240000000004,67,0,0.099890230999999996,12753.0,5,0,1,0,1.0,6000.0
0,0.24162166800000001,40,0,3228.0,0.0,11,0,2,0,0.0,0.0
0,0.63538831900000003,44,1,0.42933059099999998,11666.0,19,0,2,0,4.0,10000.0
0,0.018475688000000001,49,0,0.162335066,2500.0,6,0,0,0,1.0,15000.0
1,0.0,67,0,0.34582519499999997,16383.0,20,0,3,0,1.0,16666.0
0,0.0012670800000000001,40,0,0.73031706399999996,2806.0,15,0,2,0,3.0,2799.0
0,0.029542412000000001,82,0,0.018150600999999999,4076.0,8,0,0,0,0.0,9049.0
0,0.080481775000000005,38,0,0.27397260299999998,10000.0,12,0,1,0,1.0,3332.0
0,0.017028691000000002,72,0,0.068935962000000003,8166.0,22,0,0,0,0.0,3259.0
0,0.033191773000000001,57,0,0.28354329100000003,5000.0,17,0,1,0,0.0,4300.0
0,0.38044017899999999,58,0,0.32154238400000001,6275.0,9,0,1,0,0.0,11533.0
0,0.023297669999999999,30,0,0.16262975800000001,2600.0,6,0,0,0,0.0,3402.0
0,0.002523689,89,0,1.0,750.0,6,0,0,0,0.0,750.0
0,0.82209423199999998,76,0,325.0,1.0,6,0,0,0,0.0,1.0
0,0.35310318600000001,45,0,0.87852559299999999,6700.0,22,0,2,0,3.0,2900.0
0,0.44421835900000001,44,1,0.47829137799999999,11400.0,6,0,2,0,0.0,15242.0
0,0.180296867,62,0,1609.0,0.0,11,0,1,0,0.0,0.0
0,0.038953135,62,0,3024.0,0.0,7,0,2,0,0.0,0.0
0,0.19622272900000001,67,0,0.15801259600000001,7144.0,9,0,1,0,0.0,13775.0
0,0.001499893,64,0,322.0,1.0,12,0,0,0,0.0,1.0
0,0.27574865399999998,62,0,1348.0,0.0,7,0,1,0,0.0,0.0
0,0.0043963580000000004,80,0,0.23319682,4150.0,10,0,2,0,1.0,9500.0
0,0.99999990000000005,36,0,0.082448854000000002,6500.0,6,0,0,0,1.0,3326.0
1,1.0834057340000001,55,3,0.49021831599999999,3526.0,10,0,1,1,1.0,7650.0
0,0.22022213700000001,26,1,0.8439450690000001,800.0,6,0,0,0,0.0,651.0
0,0.0,87,0,0.019108279999999998,6436.0,8,0,0,0,0.0,97000.0
0,0.33964783700000001,65,0,0.265089623,8200.0,6,0,1,0,1.0,8000.0
0,0.16805774000000001,43,0,0.313671582,4000.0,7,0,1,0,0.0,10000.0
1,0.99999990000000005,42,0,31.0,0.0,0,2,0,0,0.0,0.0
0,0.033498604000000001,29,0,0.45035804099999999,5166.0,7,0,2,0,0.0,170.0
0,0.029570959000000001,80,0,0.048762191000000003,1332.0,13,0,0,0,0.0,2325.0
0,0.99999990000000005,28,0,0.15455113500000001,4800.0,4,0,0,0,3.0,3500.0
0,0.83121405000000004,42,0,0.105620649,17666.0,12,0,0,0,0.0,7800.0
0,0.019139302,43,0,8.0079681269999998,250.0,11,0,1,0,2.0,2500.0
0,0.43641021400000002,27,0,0.13377767199999999,4200.0,5,0,0,1,0.0,7000.0
0,0.90546886800000004,31,1,0.35297212,1900.0,6,0,0,2,0.0,7050.0
0,0.31309339000000003,57,0,1.6484698099999999,2417.0,8,0,1,0,0.0,1000.0
0,0.12724513000000001,46,0,0.64300000000000002,14999.0,11,0,5,0,0.0,4000.0
0,0.029725901999999998,67,0,685.0,0.0,8,0,0,0,0.0,0.0
0,0.0,34,0,0.062897654999999997,5500.0,2,0,0,0,0.0,3400.0
0,0.93383416700000021,57,2,6696.0,0.0,8,0,2,0,0.0,0.0
0,0.019376662999999999,68,0,1277.0,0.0,12,0,1,0,0.0,0.0
0,0.13224017599999999,59,0,0.54986253399999996,4000.0,9,0,1,0,0.0,5583.0
0,0.92410714299999996,24,0,0.13538846099999999,4800.0,7,0,0,0,2.0,500.0
0,0.0094952519999999992,56,0,0.055031667999999999,7104.0,2,0,0,0,1.0,8166.0
0,5.3699999999999997e-05,41,0,0.108461814,5577.0,7,0,0,0,1.0,6000.0
1,0.60274657499999995,42,0,0.260608705,9166.0,4,0,0,0,1.0,9200.0
0,0.0047696750000000001,89,0,0.00057290200000000002,3490.0,9,0,0,0,0.0,6000.0
0,0.170115934,63,0,0.20808405099999999,6852.0,20,0,1,0,0.0,5065.0
0,0.27343538499999998,48,0,0.21810965500000001,10833.0,10,0,1,0,0.0,13850.0
0,0.13752880300000001,42,0,0.50455963500000001,8333.0,13,0,2,0,3.0,1400.0
0,0.20527446299999999,51,0,0.36132983400000002,8000.0,10,0,1,0,0.0,6748.0
0,0.46419587499999998,53,0,0.12093862800000001,4985.0,8,0,0,0,0.0,12000.0
0,0.46676894400000002,58,0,0.32710978299999999,4016.0,8,0,1,0,0.0,15500.0
0,0.53646180499999996,45,1,0.14228590499999999,3000.0,3,2,0,0,1.0,3200.0
0,0.041104587000000005,28,0,0.30419879999999999,3500.0,8,0,0,0,0.0,3833.0
0,0.021547106,56,0,0.31801951899999997,4200.0,12,0,2,0,2.0,2000.0
0,0.0026817570000000003,51,0,0.73278800300000002,4400.0,13,0,2,0,2.0,6000.0
0,0.44746623899999999,44,0,0.44392307700000011,12999.0,8,0,2,0,2.0,5200.0
0,0.12954753599999999,53,0,0.56244319200000004,5500.0,17,0,1,0,2.0,7366.0
0,0.175604436,28,0,28.0,1.0,2,0,0,0,0.0,1.0
1,0.92250553500000021,45,0,0.50161404600000004,12700.0,11,0,4,0,1.0,3190.0
0,0.45515458700000011,49,1,0.91328600400000004,1971.0,11,0,0,0,0.0,5174.0
0,0.65465070400000003,33,0,0.48154457699999997,7043.0,11,0,2,0,1.0,5000.0
0,0.99999990000000005,34,0,0.35775660100000001,6400.0,6,0,2,0,0.0,9100.0
0,0.0,44,0,0.183349121,9500.0,11,0,1,0,2.0,4097.0
0,0.024378631000000001,52,0,0.15048495200000001,10000.0,4,0,1,0,3.0,11500.0
0,0.0,46,0,0.14944576400000001,5051.0,3,0,1,0,0.0,10200.0
0,0.026621988999999999,62,0,0.29008363199999998,4184.0,8,0,1,0,2.0,11591.0
0,0.456585044,32,0,0.63004658400000002,2575.0,9,0,2,0,0.0,792.0
0,0.99999990000000005,29,0,0.0,9030.0,0,0,0,0,0.0,9030.0
0,0.55887383200000007,30,0,0.21459513499999999,3000.0,9,0,0,0,0.0,1965.0
0,0.093454384000000001,43,0,3986.0,0.0,25,0,2,0,0.0,0.0
0,0.0,52,0,0.36015965799999999,10772.0,10,0,1,0,4.0,10350.0
0,0.90312334600000022,47,0,0.34254406900000001,8395.0,8,0,2,0,0.0,6800.0
0,0.94077492500000004,41,2,0.38115471099999998,4000.0,10,0,1,0,1.0,7000.0
0,0.99999990000000005,35,0,0.0076175969999999985,5250.0,1,0,0,0,0.0,2549.0
0,0.0,44,0,0.43130534100000001,3500.0,4,0,1,0,2.0,4369.0
0,0.306338732,57,0,0.37637362600000002,6915.0,12,0,3,0,2.0,5000.0
0,0.24664436000000001,45,0,0.10996858,3500.0,5,0,0,0,1.0,6284.0
0,0.010298969999999999,29,0,0.0011995199999999999,2500.0,1,0,0,0,0.0,2500.0
0,0.090361993000000002,77,0,0.31158357800000003,4091.0,7,0,1,0,0.0,10000.0
0,0.0054518230000000006,59,0,0.00119976,5000.0,7,0,0,0,0.0,10500.0
0,0.043255885000000001,33,1,0.0099982760000000004,5800.0,7,0,0,0,0.0,1400.0
0,0.001925099,70,0,0.024569088999999999,10500.0,15,0,0,0,0.0,4166.0
0,0.25843166499999998,70,0,4045.0,0.0,8,0,1,0,1.0,0.0
0,0.33979416499999998,59,0,3115.0,0.0,19,0,1,0,0.0,0.0
0,0.0067961920000000004,77,0,0.41393078999999999,2253.0,13,0,1,0,0.0,4303.0
0,0.000171917,71,0,0.0,30000.0,8,0,0,0,0.0,8000.0
0,0.21242625200000001,36,0,2743.0,0.0,8,0,1,0,0.0,0.0
0,0.122047134,58,0,1.8615692150000001,2000.0,14,0,1,0,0.0,1666.0
0,0.39159147999999999,45,0,1363.0,1.0,7,0,3,0,0.0,1.0
0,0.88417667499999975,32,0,0.70952698200000008,1500.0,6,0,0,0,0.0,3200.0
0,0.0056609230000000009,42,0,0.001606856,5600.0,1,0,0,0,1.0,4600.0
0,0.71401361799999996,55,0,0.25220116399999998,6700.0,4,0,0,1,0.0,4500.0
0,0.94770035399999997,39,1,0.048520395000000001,3750.0,8,0,0,0,0.0,2000.0
0,0.00064238499999999998,53,0,1959.0,1.0,6,0,1,0,0.0,1.0
0,0.215568862,51,0,0.069114470999999997,4166.0,3,0,0,0,3.0,2500.0
0,0.032966888999999999,48,0,0.537307906,5400.0,10,0,2,0,1.0,10500.0
0,0.042970201,40,0,45.0,0.0,6,0,0,0,0.0,0.0
0,0.026599391,62,0,0.074071225000000004,13000.0,9,0,1,0,1.0,5394.0
0,0.064372317999999998,41,0,1.0832733379999999,4166.0,7,0,1,0,1.0,4599.0
0,0.106507141,40,0,0.17344354100000001,7500.0,13,1,2,0,1.0,5900.0
0,0.90904337599999996,42,0,0.42244719400000003,8000.0,11,0,2,0,0.0,12000.0
0,0.20538579600000001,68,0,1694.0,1.0,11,0,1,0,0.0,1.0
0,0.0061614919999999993,41,0,0.001079914,8333.0,3,0,0,0,0.0,7750.0
1,0.99999990000000005,64,1,0.967923863,2836.0,6,0,1,0,2.0,5750.0
0,0.0099370689999999998,76,0,0.32773709600000001,5598.0,16,0,2,0,0.0,1220.0
0,0.020739585000000001,78,0,374.0,0.0,3,0,0,0,1.0,0.0
0,0.99999990000000005,42,0,0.082983402999999983,5000.0,1,1,0,0,2.0,6800.0
0,0.01783591,80,0,1062.0,0.0,13,0,2,0,0.0,0.0
0,0.68063193700000002,33,0,0.057983433000000001,3500.0,4,0,0,0,3.0,3750.0
0,0.51930267299999999,40,0,0.76589631499999999,8004.0,12,0,3,0,0.0,6235.0
0,0.013174641000000001,41,0,0.12185976799999999,8000.0,8,0,0,0,2.0,9800.0
0,0.180280146,47,0,0.028497149999999999,10000.0,4,0,0,0,5.0,6667.0
0,1.209302326,49,0,10.0,250.0,1,0,0,0,0.0,250.0
0,0.65534465500000005,35,0,0.294355859,3950.0,6,0,0,0,2.0,3500.0
0,0.49434350399999999,51,0,0.69256148799999995,3333.0,6,0,1,0,0.0,2940.0
1,1.000782541,49,1,0.64262990499999995,6600.0,9,0,1,1,0.0,2916.0
0,0.13679364099999999,92,1,0.23508683599999999,3972.0,11,0,1,0,1.0,6400.0
0,0.44134316299999998,45,0,1.4042978509999999,2000.0,15,0,1,0,0.0,2652.0
0,0.50800886499999998,49,1,0.36094080899999997,8970.0,10,0,2,0,4.0,4227.0
0,0.99999990000000005,62,0,0.03263928,1776.0,1,1,0,0,0.0,29200.0
0,0.358290304,71,0,1342.0,0.0,4,0,1,0,0.0,0.0
0,0.41284041599999999,33,0,853.0,0.0,9,0,0,0,2.0,0.0
0,0.0,48,0,0.0,3752.0,2,0,0,0,0.0,3752.0
0,0.59410642000000002,42,0,0.83844825299999981,7526.0,14,0,4,0,2.0,6250.0
0,0.060876125000000003,67,0,0.122324159,5885.0,10,0,0,0,2.0,3749.0
0,0.99999990000000005,24,0,0.176025918,925.0,1,0,0,0,0.0,3000.0
0,0.67244251900000007,85,2,0.020381450999999998,5347.0,7,1,0,1,0.0,3566.0
0,0.0085771200000000006,49,0,0.14234306300000002,2500.0,10,0,0,0,0.0,7183.0
0,0.0093863880000000007,71,0,0.010705922,2988.0,12,0,0,0,0.0,6600.0
0,0.242501363,27,0,40.0,1.0,1,0,0,0,0.0,1.0
0,0.61505983900000005,47,0,2.7774968389999999,790.0,7,0,0,0,0.0,927.0
0,0.087409382999999993,39,0,0.38911506299999998,4666.0,6,0,2,0,1.0,11180.0
0,0.0,60,0,0.62469203399999995,3652.0,9,0,2,0,0.0,3300.0
0,0.319447649,55,1,0.13336409799999999,2166.0,6,0,0,0,1.0,11600.0
0,0.27103081699999998,49,0,3.214642263,600.0,12,0,2,0,2.0,800.0
0,0.37334218400000002,48,2,3.45243805,1250.0,27,0,2,0,2.0,962.0
1,0.9667774090000002,40,2,0.90261115000000003,2833.0,5,3,1,1,2.0,4333.0
0,0.0,81,0,0.0,4896.0,4,0,0,0,0.0,4896.0
1,1143.0,44,2,0.54776188299999995,6500.0,13,0,4,0,2.0,20533.0
0,0.44230884399999998,43,0,0.063498247000000008,5133.0,4,0,0,1,1.0,8000.0
0,0.086282880000000006,61,0,0.31005432599999999,12700.0,10,0,3,0,0.0,7102.0
0,0.447986,58,0,1408.0,0.0,5,0,1,0,0.0,0.0
0,0.243902439,29,0,0.24886466800000001,1100.0,3,0,0,0,0.0,3726.0
0,0.76304991700000002,63,0,0.46554679500000001,5833.0,10,0,2,0,1.0,6000.0
0,0.31430420100000001,51,0,0.44015995400000002,3500.0,13,0,0,0,1.0,3816.0
0,0.062716294000000006,69,0,0.03016164,6000.0,4,0,0,0,0.0,3500.0
0,0.571987146,46,0,0.187713925,5550.0,9,0,0,0,1.0,19200.0
0,0.971792188,52,0,0.76123817000000005,5071.0,15,0,1,0,1.0,4900.0
0,0.17773046899999995,34,0,0.156888693,6800.0,8,0,0,0,0.0,7956.0
0,0.64020843700000007,39,0,2441.0,0.0,7,0,1,0,0.0,0.0
0,0.0,88,0,0.0,3333.0,6,0,0,0,0.0,2468.0
0,0.030960339,51,1,0.25567675899999998,8983.0,22,0,1,0,0.0,9709.0
0,0.99999990000000005,53,1,0.218541709,4950.0,3,3,1,0,2.0,9668.0
0,0.12720214099999999,45,0,0.29864454499999998,13500.0,7,0,2,0,3.0,8830.0
0,0.46312428200000011,44,1,0.659090909,7083.0,11,0,1,1,0.0,3120.0
0,0.15788011800000001,28,0,112.0,0.0,4,0,0,0,0.0,0.0
0,0.032570498000000003,48,2,0.35877129800000002,12500.0,21,0,2,1,0.0,3250.0
0,0.0025864270000000001,68,0,4.0,986.0,4,0,0,0,0.0,986.0
0,0.75751614700000003,43,2,0.944422231,2500.0,9,0,1,0,5.0,10900.0
0,0.47440409500000003,39,0,0.199954034,4350.0,10,0,1,0,2.0,2250.0
0,0.30769230800000003,25,0,0.010463378000000001,1337.0,2,0,0,1,0.0,950.0
0,0.39509052200000011,42,0,3524.0,0.0,7,0,1,0,1.0,0.0
0,0.051477664000000006,74,0,637.0,0.0,11,0,1,0,0.0,0.0
0,0.40182496200000001,42,0,0.38437169999999998,10416.0,7,0,2,0,4.0,6100.0
1,0.056024823000000001,58,3,1598.0,0.0,5,1,2,0,0.0,0.0
0,0.013597280999999999,66,1,4.0,770.0,4,0,0,0,0.0,770.0
0,0.042312909000000003,35,0,0.41816650900000002,9500.0,8,0,2,0,1.0,1940.0
0,0.023248838000000001,36,0,0.088126388999999999,4050.0,4,0,0,0,0.0,6800.0
0,0.030802321000000001,51,0,0.75129454799999984,6565.0,11,0,2,0,0.0,2500.0
0,0.11881127499999999,57,0,0.11743221500000001,16153.0,8,0,1,0,1.0,3800.0
0,0.064006569999999999,55,0,0.47924442099999998,13128.0,8,0,3,0,0.0,4375.0
0,0.31969344199999999,67,1,0.49470624899999999,4816.0,16,0,1,0,0.0,4516.0
0,0.58896166999999999,51,0,1.4245810059999999,2147.0,11,0,2,0,1.0,4300.0
0,0.109700356,46,0,2719.0,0.0,7,0,2,0,0.0,0.0
0,0.98889205400000002,23,1,245.0,0.0,6,0,0,0,1.0,0.0
0,0.29512548700000002,33,0,0.42630580899999998,5800.0,14,0,2,0,0.0,2800.0
0,0.085363988000000002,42,0,0.653923068,8500.0,7,0,1,0,0.0,3666.0
0,0.86827960699999995,63,0,0.310741037,13750.0,19,0,1,0,0.0,4166.0
0,0.441839763,42,0,0.25542127399999998,11666.0,7,0,2,0,2.0,9000.0
0,0.15620356300000002,36,1,4179.0,0.0,7,0,2,0,0.0,0.0
0,0.0,43,0,0.33313337300000001,5000.0,9,0,2,0,0.0,3800.0
0,0.012767644,73,1,0.22183322699999999,6283.0,19,0,1,0,0.0,7500.0
0,0.24796478699999999,59,0,0.32407510300000003,9000.0,4,0,2,0,0.0,7400.0
0,0.710783147,67,1,1102.0,0.0,6,0,1,0,0.0,0.0
0,0.51642075200000004,40,4,0.016135705,2416.0,7,1,0,0,2.0,4000.0
0,0.12995122000000001,46,1,242.0,1.0,17,0,0,0,2.0,1.0
0,0.020957257,63,0,0.40516843600000002,4333.0,11,0,2,0,0.0,11250.0
0,0.023555079999999999,54,0,0.46662911899999998,3550.0,8,0,2,0,0.0,4100.0
0,0.16069132999999999,37,0,2565.0,1.0,5,0,2,0,0.0,1.0
0,0.032336822000000001,72,0,36.0,0.0,4,0,0,0,0.0,0.0
0,0.67443450099999991,63,0,0.50548508700000006,5833.0,13,0,0,0,0.0,8400.0
0,0.050976870000000001,49,0,0.17507323299999999,21847.0,13,0,1,0,0.0,4300.0
0,0.0037999050000000001,59,0,0.39880220300000002,18700.0,9,0,3,0,2.0,18000.0
0,0.42843950700000011,59,0,0.43434603500000002,7767.0,12,0,2,0,0.0,7000.0
0,0.027700830999999999,66,0,0.635515265,7500.0,10,0,2,0,1.0,4094.0
0,0.014665444999999999,29,0,928.0,1.0,9,0,0,0,1.0,1.0
0,0.7085903509999999,48,0,0.277909927,12611.0,11,0,2,0,3.0,5766.0
0,0.0075607909999999999,65,0,0.57787376999999995,4166.0,14,0,2,0,0.0,5507.0
0,1.0429785109999998,25,1,0.176490865,2900.0,9,0,0,0,0.0,2541.0
0,0.99999990000000005,70,0,3.0,782.0,1,0,0,0,0.0,782.0
0,0.107365293,35,0,0.066993300999999991,10000.0,5,0,0,1,0.0,2875.0
0,0.178084094,38,0,0.83603643599999999,4500.0,13,0,2,0,2.0,1646.0
0,0.055594441000000001,62,0,0.323684586,14025.0,5,0,2,0,1.0,6500.0
0,0.46098682899999999,51,0,0.34686046500000001,17199.0,6,0,1,0,1.0,6000.0
0,0.026800767000000003,56,0,0.25007499300000002,10000.0,7,0,2,0,1.0,6000.0
0,0.0,25,0,0.0,1500.0,1,0,0,0,0.0,1500.0
0,0.12660705799999999,68,0,1327.0,1.0,3,0,1,0,0.0,1.0
0,0.10868762799999999,70,0,0.33674188999999999,2835.0,7,0,1,0,0.0,3367.0
0,0.69468431400000008,62,0,0.55068123999999996,6678.0,12,0,2,0,0.0,5000.0
0,0.051976020999999997,79,0,0.16443713599999998,22500.0,22,0,1,0,1.0,3874.0
0,0.44418392099999998,59,0,0.715381932,8600.0,22,0,3,0,2.0,7034.0
0,0.99999990000000005,54,1,0.147386461,3500.0,1,0,0,0,1.0,6085.0
0,0.97924673299999998,33,3,0.113866325,7016.0,8,0,0,0,2.0,3762.0
0,0.032885794000000003,71,0,2336.0,0.0,4,0,1,0,0.0,0.0
0,0.217125715,60,0,3118.0,0.0,8,0,2,0,0.0,0.0
0,0.080634897999999983,48,0,0.131345763,10833.0,5,0,2,0,4.0,6300.0
0,0.025931605,68,0,1480.0,1.0,3,1,1,0,0.0,1.0
0,0.141228518,62,0,0.40633842700000011,5300.0,13,0,2,0,1.0,3614.0
0,0.0060468790000000007,60,0,0.0082489690000000001,5333.0,5,0,0,0,1.0,3133.0
1,0.0,26,0,0.219129193,1400.0,4,0,0,0,1.0,1350.0
1,0.016814976000000002,43,1,0.029509816000000001,8098.0,6,0,0,1,0.0,5100.0
0,0.82926829299999982,28,0,0.186750428,1750.0,3,0,0,0,0.0,3200.0
0,0.99999990000000005,47,0,0.031665458,4136.0,1,0,0,0,3.0,32000.0
0,0.99999990000000005,23,0,65.0,0.0,2,0,0,0,0.0,0.0
0,0.0014812619999999999,47,0,910.0,0.0,5,0,0,0,1.0,0.0
1,0.99999990000000005,48,4,1.195921631,2500.0,5,1,3,1,0.0,6000.0
0,0.083254394000000009,42,0,2477.0,0.0,3,0,1,0,0.0,0.0
0,0.060837204999999998,69,0,219.0,1.0,14,0,0,0,0.0,0.0
0,0.48166997,48,2,0.46735934099999998,5100.0,13,0,0,1,0.0,12500.0
0,0.99666711100000005,36,0,0.096717468000000001,3411.0,3,0,0,0,2.0,6250.0
0,0.0053331719999999997,91,0,0.00030149499999999999,16583.0,3,0,0,0,0.0,5461.0
0,0.79860805599999984,62,0,0.43423725800000001,11320.0,7,0,2,0,0.0,2734.0
0,0.99999990000000005,41,0,115.0,0.0,1,0,0,0,0.0,0.0
0,0.00030716400000000002,93,0,0.150462384,4000.0,11,0,1,0,0.0,10000.0
0,0.69534541400000005,61,0,0.53680789900000003,8000.0,11,0,1,0,1.0,4000.0
0,0.19812264099999999,58,0,0.59852330399999998,4333.0,8,0,1,0,0.0,4645.0
0,0.16618403800000001,50,0,0.203518593,2500.0,5,0,0,0,0.0,4083.0
0,1.0427540259999999,59,6,0.22847207999999999,14666.0,7,4,2,0,0.0,7500.0
0,0.0036909339999999999,52,0,0.28599464800000002,5604.0,9,0,1,0,2.0,4000.0
0,0.77102490499999998,50,1,0.35072065899999999,8741.0,14,0,2,0,5.0,9317.0
0,0.96203796200000002,38,1,0.18257527200000001,1560.0,3,0,0,0,0.0,3381.0
0,0.23222393199999999,69,0,0.50461467500000001,4333.0,15,0,1,0,0.0,3006.0
0,0.99999990000000005,32,0,0.014133058,2900.0,0,0,0,0,0.0,1200.0
0,0.017705623,33,0,0.31905361900000001,7142.0,7,0,1,0,0.0,10000.0
0,0.23063852000000001,58,0,0.19680020000000001,16000.0,9,0,3,0,3.0,8661.0
1,1.3053892220000001,63,1,0.18289085499999999,1355.0,3,0,0,1,0.0,11224.0
0,0.266556876,65,1,0.72007997700000004,3500.0,9,0,2,0,0.0,8000.0
0,0.99999990000000005,56,0,0.22838098600000001,5700.0,2,0,1,0,0.0,2500.0
0,0.139086091,42,0,0.16241578400000001,8311.0,5,0,2,0,1.0,6000.0
1,0.99999990000000005,40,0,0.024168236000000003,3185.0,1,3,0,0,2.0,2382.0
0,0.036158699000000002,46,0,0.26171209499999998,4695.0,6,0,1,0,0.0,4000.0
0,0.25389671000000003,58,0,1.008893579,6633.0,30,0,5,0,0.0,3727.0
0,0.38921988200000002,43,0,1.118220445,4000.0,20,0,2,0,0.0,1600.0
0,0.12052884,59,0,0.34166369200000002,2800.0,11,0,0,0,0.0,4004.0
0,0.35315537400000002,45,0,1435.0,1.0,13,0,2,0,2.0,0.0
0,0.015984016,51,0,3138.0,0.0,4,0,2,0,0.0,0.0
0,0.444033966,57,0,0.36686077299999997,11333.0,18,0,2,0,0.0,7899.0
0,0.95157571100000005,29,0,0.87350338400000005,1920.0,9,0,1,2,0.0,3833.0
0,0.075129640999999983,38,0,0.61775111500000002,6500.0,14,0,2,0,1.0,7775.0
0,0.054486588000000002,59,0,1837.0,0.0,5,0,1,0,0.0,0.0
1,0.98629521499999995,50,3,0.17091932500000001,5329.0,6,0,2,1,1.0,28000.0
0,0.025079155999999998,64,0,0.010381862,8379.0,12,0,0,0,0.0,7414.0
0,0.0,40,0,0.26509186400000001,5333.0,5,0,1,0,1.0,7875.0
0,0.83112873200000004,47,0,0.46374634999999997,11984.0,16,0,2,0,0.0,8166.0
0,0.0063676419999999997,62,0,6413.0,0.0,18,0,2,0,0.0,0.0
1,0.45137608200000001,48,0,2.5119609299999999,12080.0,29,0,17,0,2.0,2000.0
0,0.93619198199999998,31,4,0.060705974000000003,5155.0,6,0,0,0,1.0,3189.0
0,0.018660988999999999,54,0,0.194950912,12833.0,5,0,1,0,0.0,9245.0
0,0.347676394,78,0,0.89742240900000003,1900.0,8,0,1,0,1.0,2798.0
0,0.92679919899999996,81,1,2110.0,0.0,6,0,0,0,0.0,0.0
0,0.53388402800000001,38,0,0.50764847000000002,6667.0,10,0,2,0,2.0,5416.0
0,0.40170465300000002,52,0,0.892573901,4160.0,9,0,2,0,0.0,2800.0
0,0.033369849,57,0,0.41389450500000002,5440.0,9,0,2,0,2.0,3050.0
0,0.99999990000000005,51,1,0.18161364899999999,16000.0,5,0,1,0,2.0,7500.0
0,0.33738842600000002,39,0,0.33361106499999998,6000.0,6,0,2,0,0.0,7000.0
0,0.0092079339999999992,52,0,2897.0,0.0,10,0,2,0,0.0,0.0
0,0.48781463400000002,65,0,0.49495116700000003,6040.0,14,0,1,0,0.0,2543.0
